U1,U2,U3
-1.54279317546155e-39,5.55811022889795e-40,7.9465527462139e-36
-1.5248131148658e-39,1.42258418799791e-39,-7.93186695894157e-36
-1.40317609975682e-07,-0.0734161511063576,0.0225896611809731
6.33882848433132e-08,-0.073416143655777,-0.0225895121693611
-2.48989749707107e-07,-0.293657720088959,0.0451771765947342
1.67754933499964e-07,-0.293657720088959,-0.0451769158244133
-3.44934903750982e-07,-0.660704016685486,0.0677604675292969
2.53582498999094e-07,-0.660704016685486,-0.0677600875496864
-4.33624336437788e-07,-1.17452347278595,0.090338259935379
3.51407379639568e-07,-1.17452347278595,-0.0903377458453178
-5.19854381764162e-07,-1.83507394790649,0.112908646464348
4.32457909482764e-07,-1.83507394790649,-0.112908005714417
-5.9871081248275e-07,-2.64230298995972,0.135470181703568
5.20365063039208e-07,-2.64230298995972,-0.135469406843185
-6.78854064517509e-07,-3.59614682197571,0.158021077513695
5.95136782521877e-07,-3.59614682197571,-0.158020168542862
-7.50941865135246e-07,-4.69653129577637,0.180559754371643
6.74904299557966e-07,-4.69653129577637,-0.180558726191521
-8.25469612664165e-07,-5.94337177276611,0.203084453940392
7.45112458844233e-07,-5.94337177276611,-0.203083291649818
-8.92452533207688e-07,-7.33657121658325,0.225593537092209
8.18671423985506e-07,-7.33657121658325,-0.225592225790024
-9.6234907687176e-07,-8.87602233886719,0.248085215687752
8.85387294147222e-07,-8.87602233886719,-0.248083770275116
-1.02550939118373e-06,-10.5616073608398,0.270557790994644
9.54241727413319e-07,-10.5616073608398,-0.270556211471558
-1.09182019514265e-06,-12.3931951522827,0.293009430170059
1.01831642496109e-06,-12.3931951522827,-0.293007731437683
-1.15218847440701e-06,-14.3706455230713,0.315438389778137
1.08367692064348e-06,-14.3706455230713,-0.315436571836472
-1.21584844237077e-06,-16.493803024292,0.33784282207489
1.145884084508e-06,-16.493803024292,-0.337840855121613
-1.27426130802633e-06,-18.7625026702881,0.360220819711685
1.20873664855026e-06,-18.7625026702881,-0.360218733549118
-1.33608909891336e-06,-21.1765689849854,0.382570534944534
1.26977170111786e-06,-21.1765689849854,-0.382568299770355
-1.39323935854918e-06,-23.7358074188232,0.404890030622482
1.33093249132799e-06,-23.7358074188232,-0.404887646436691
-1.45394471928739e-06,-26.4400177001953,0.427177280187607
1.39140558985673e-06,-26.4400177001953,-0.427174746990204
-1.51040921991807e-06,-29.2889842987061,0.449430286884308
1.45155343034276e-06,-29.2889842987061,-0.449427634477615
-1.57060458150227e-06,-32.2824783325195,0.471646964550018
1.51199742504105e-06,-32.2824783325195,-0.471644192934036
-1.62685898885684e-06,-35.4202537536621,0.493825256824493
1.57169347403396e-06,-35.4202537536621,-0.493822336196899
-1.68707833836379e-06,-38.7020530700684,0.515962898731232
1.63257936947048e-06,-38.7020530700684,-0.515959858894348
-1.74349793269357e-06,-42.127613067627,0.538057744503021
1.6922703025557e-06,-42.127613067627,-0.538054585456848
-1.80418032869056e-06,-45.6966400146484,0.560107529163361
1.7539858845339e-06,-45.6966400146484,-0.560104191303253
-1.86106831279176e-06,-49.4088325500488,0.582109868526459
1.81403493115795e-06,-49.4088325500488,-0.582106351852417
-1.92256516129419e-06,-53.2638816833496,0.60406231880188
1.87689238373423e-06,-53.2638816833496,-0.604058742523193
-1.98013844965317e-06,-57.2614517211914,0.625962495803833
1.93756659427891e-06,-57.2614517211914,-0.625958740711212
-2.04274670068116e-06,-61.4011917114258,0.647807836532593
2.00183376364294e-06,-61.4011917114258,-0.647803962230682
-2.10114308174525e-06,-65.6827392578125,0.669595718383789
2.06331583285646e-06,-65.6827392578125,-0.669591665267944
-2.16505668504396e-06,-70.105712890625,0.691323399543762
2.12916279451747e-06,-70.105712890625,-0.691319227218628
-2.22432277041662e-06,-74.6697158813477,0.712988197803497
2.19153571379138e-06,-74.6697158813477,-0.712983906269073
-2.28966950999165e-06,-79.3743209838867,0.734587252140045
2.25907751882914e-06,-79.3743209838867,-0.734582781791687
-2.34972708312853e-06,-84.2190933227539,0.756117582321167
2.32229626817571e-06,-84.2190933227539,-0.756112992763519
-2.41655266108864e-06,-89.2035827636719,0.777576148509979
2.39156497627846e-06,-89.2035827636719,-0.777571439743042
-2.47730349656194e-06,-94.3273086547852,0.798959851264954
2.45556043410033e-06,-94.3273086547852,-0.798954963684082
-2.545586994529e-06,-99.5897750854492,0.820265471935272
2.52653171628481e-06,-99.5897750854492,-0.820260405540466
