U1,U2,U3
-1.54279247481232e-38,5.5581046237041e-39,7.94655245922798e-35
-1.52481381551503e-38,1.42258488864714e-38,-7.93186681544861e-35
-1.4031760429134e-06,-0.734161555767059,0.225896611809731
6.33882848433132e-07,-0.73416143655777,-0.225895136594772
-2.48989749707107e-06,-2.9365770816803,0.451771765947342
1.67754933499964e-06,-2.93657732009888,-0.451769173145294
-3.44934915119666e-06,-6.60704040527344,0.677604675292969
2.53582493314752e-06,-6.60703992843628,-0.677600860595703
-4.33624336437788e-06,-11.7452344894409,0.903382539749146
3.51407379639568e-06,-11.7452344894409,-0.903377413749695
-5.19854347658111e-06,-18.3507404327393,1.1290864944458
4.32457909482764e-06,-18.3507404327393,-1.12908005714417
-5.9871081248275e-06,-26.4230289459229,1.35470187664032
5.20365074407891e-06,-26.4230289459229,-1.3546941280365
-6.78854075886193e-06,-35.9614677429199,1.58021080493927
5.95136771153193e-06,-35.9614677429199,-1.58020174503326
-7.50941853766562e-06,-46.9653129577637,1.80559754371643
6.74904276820598e-06,-46.9653129577637,-1.80558717250824
-8.25469669507584e-06,-59.4337158203125,2.03084468841553
7.45112492950284e-06,-59.4337158203125,-2.03083276748657
-8.92452590051107e-06,-73.3657073974609,2.25593543052673
8.18671469460241e-06,-73.3657073974609,-2.25592231750488
-9.6234907687176e-06,-88.7602233886719,2.4808521270752
8.85387271409854e-06,-88.7602233886719,-2.48083782196045
-1.02550939118373e-05,-105.616073608398,2.7055778503418
9.54241750150686e-06,-105.616073608398,-2.70556211471558
-1.09182019514265e-05,-123.931953430176,2.93009424209595
1.01831637948635e-05,-123.931953430176,-2.93007731437683
-1.15218845166964e-05,-143.706451416016,3.15438389778137
1.08367694338085e-05,-143.706451416016,-3.15436553955078
-1.21584844237077e-05,-164.938034057617,3.3784282207489
1.14588410724537e-05,-164.938034057617,-3.37840843200684
-1.27426137623843e-05,-187.625030517578,3.60220837593079
1.20873664855026e-05,-187.625030517578,-3.60218739509583
-1.33608900796389e-05,-211.765686035156,3.82570552825928
1.26977165564313e-05,-211.765686035156,-3.82568311691284
-1.39323938128655e-05,-237.35807800293,4.04890012741089
1.33093244585325e-05,-237.35807800293,-4.04887628555298
-1.45394469655002e-05,-264.400177001953,4.27177286148071
1.39140556711936e-05,-264.400177001953,-4.27174758911133
-1.51040921991807e-05,-292.889862060547,4.49430274963379
1.45155345308012e-05,-292.889862060547,-4.49427652359009
-1.57060458150227e-05,-322.824768066406,4.71646976470947
1.51199747051578e-05,-322.824768066406,-4.7164421081543
-1.62685901159421e-05,-354.202514648438,4.93825244903564
1.57169342855923e-05,-354.202514648438,-4.93822336196899
-1.68707829288905e-05,-387.020538330078,5.15962934494019
1.63257936947048e-05,-387.020538330078,-5.1595983505249
-1.74349788721884e-05,-421.276123046875,5.3805775642395
1.6922702343436e-05,-421.276123046875,-5.3805456161499
-1.80418046511477e-05,-456.966369628906,5.60107517242432
1.7539858163218e-05,-456.966369628906,-5.60104179382324
-1.86106826731702e-05,-494.088348388672,5.82109832763672
1.81403502210742e-05,-494.088348388672,-5.82106399536133
-1.92256520676892e-05,-532.638793945313,6.0406231880188
1.87689238373423e-05,-532.638793945313,-6.04058742523193
-1.98013840417843e-05,-572.614501953125,6.25962495803833
1.93756659427891e-05,-572.614501953125,-6.25958776473999
-2.0427467461559e-05,-614.011901855469,6.47807836532593
2.00183385459241e-05,-614.011901855469,-6.47803926467896
-2.10114303627051e-05,-656.827392578125,6.69595718383789
2.0633158783312e-05,-656.827392578125,-6.69591665267944
-2.16505668504396e-05,-701.05712890625,6.9132342338562
2.12916293094167e-05,-701.05712890625,-6.91319274902344
-2.22432281589136e-05,-746.697143554688,7.12988233566284
2.19153589569032e-05,-746.697143554688,-7.12983894348145
-2.28966964641586e-05,-793.743225097656,7.34587240219116
2.25907751882914e-05,-793.743225097656,-7.34582805633545
-2.34972703765379e-05,-842.190979003906,7.56117582321167
2.32229631365044e-05,-842.190979003906,-7.56112957000732
-2.41655252466444e-05,-892.035827636719,7.77576160430908
2.39156488532899e-05,-892.035827636719,-7.77571392059326
-2.477303314663e-05,-943.273132324219,7.98959827423096
2.4555603886256e-05,-943.273132324219,-7.98954963684082
-2.54558708547847e-05,-995.897766113281,8.20265483856201
2.52653153438587e-05,-995.897766113281,-8.20260429382324
-2.60673641605536e-05,-1049.90466308594,8.41489601135254
2.59103835560381e-05,-1049.90466308594,-8.41484451293945
-2.67630093730986e-05,-1105.28833007813,8.62628936767578
