U1,U2,U3
-9.25678848003706e-39,3.33484511786181e-39,4.76793078677056e-35
-9.14885066322551e-39,8.53549251630129e-39,-4.75911917091421e-35
-8.41903329273919e-07,-0.440496832132339,0.135537937283516
3.80327321636287e-07,-0.440496772527695,-0.135537058115005
-1.49393463289016e-06,-1.76194596290588,0.27106299996376
1.00652562196046e-06,-1.76194596290588,-0.271061450242996
-2.06960430659819e-06,-3.96422338485718,0.406562745571136
1.52148970755661e-06,-3.96422338485718,-0.40656042098999
-2.60173737842706e-06,-7.04713916778564,0.542029440402985
2.10843563763774e-06,-7.04713916778564,-0.542026340961456
-3.11909275296784e-06,-11.0104417800903,0.67745178937912
2.59471426033997e-06,-11.0104417800903,-0.677447915077209
-3.59224418389203e-06,-15.8538150787354,0.812820971012115
3.12216934617027e-06,-15.853814125061,-0.812816321849823
-4.0731142689765e-06,-21.5768775939941,0.948126316070557
3.57081080437638e-06,-21.5768775939941,-0.948120892047882
-4.50564675702481e-06,-28.1791839599609,1.08335840702057
4.04942056775326e-06,-28.1791839599609,-1.08335208892822
-4.95282392876106e-06,-35.6602210998535,1.21850657463074
4.47068032372044e-06,-35.6602210998535,-1.21849954128265
-5.35471144758048e-06,-44.019416809082,1.35356092453003
4.91202399643953e-06,-44.019416809082,-1.35355305671692
-5.77409582547261e-06,-53.2561264038086,1.48851096630096
5.31232490175171e-06,-53.2561264038086,-1.48850238323212
-6.15305179962888e-06,-63.3696327209473,1.62334632873535
5.72544695387478e-06,-63.3696327209473,-1.62333691120148
-6.55091298540356e-06,-74.3591613769531,1.75805628299713
6.10988990956685e-06,-74.3591613769531,-1.75804603099823
-6.91314062351012e-06,-86.2238540649414,1.89262998104095
6.5020717556763e-06,-86.2238540649414,-1.89261901378632
-7.29509156371932e-06,-98.9627990722656,2.02705645561218
6.87530609866371e-06,-98.9627990722656,-2.02704477310181
-7.64558262744686e-06,-112.574996948242,2.1613245010376
7.25243444321677e-06,-112.574996948242,-2.16131186485291
-8.01652640802786e-06,-127.059387207031,2.29542279243469
7.6186224760022e-06,-127.059387207031,-2.29540944099426
-8.3594313764479e-06,-142.414825439453,2.42933964729309
7.98558903625235e-06,-142.414825439453,-2.42932534217834
-8.72367854753975e-06,-158.640075683594,2.56306314468384
8.34844468045048e-06,-158.640075683594,-2.56304812431335
-9.06245895748725e-06,-175.733871459961,2.6965811252594
8.70932581165107e-06,-175.733871459961,-2.69656538963318
-9.42364658840233e-06,-193.69482421875,2.82988142967224
