U1,U2,U3
-6.17118531353238e-39,2.22323428246993e-39,3.1786170806826e-35
-6.0993505503557e-39,5.69041942860104e-39,-3.17274276577367e-35
-5.61274532628886e-07,-0.293664246797562,0.0903585329651833
2.53554475193596e-07,-0.293664216995239,-0.0903579443693161
-9.95963432615099e-07,-1.17462944984436,0.180708482861519
6.71021155085327e-07,-1.17462944984436,-0.180707454681396
-1.37974791414308e-06,-2.64281296730042,0.271041542291641
1.01433465715672e-06,-2.64281272888184,-0.271039992570877
-1.73450530382979e-06,-4.6980881690979,0.36135259270668
1.40563452077913e-06,-4.6980881690979,-0.361350536346436
-2.07941593544092e-06,-7.34028720855713,0.451634049415588
1.7298275452049e-06,-7.34028720855713,-0.451631486415863
-2.39484552366775e-06,-10.5691986083984,0.541880071163177
2.08145888791478e-06,-10.5691986083984,-0.541876971721649
-2.71544058705331e-06,-14.3845701217651,0.632083535194397
2.38056827583932e-06,-14.3845701217651,-0.632079899311066
-3.00377519124595e-06,-18.7861022949219,0.722238123416901
2.69962220045272e-06,-18.7861022949219,-0.722234010696411
-3.30191028297122e-06,-23.7734565734863,0.81233686208725
2.98047825708636e-06,-23.7734565734863,-0.812332153320313
-3.56983855454018e-06,-29.346248626709,0.902373015880585
3.2747118439147e-06,-29.346248626709,-0.902367830276489
-3.84942268283339e-06,-35.5040473937988,0.992339611053467
3.54157259607746e-06,-35.5040473937988,-0.992333889007568
-4.10206484957598e-06,-42.2463760375977,1.0822297334671
3.81699055651552e-06,-42.2463760375977,-1.08222353458405
-4.36731443187455e-06,-49.5727233886719,1.17203629016876
4.07329525842215e-06,-49.5727233886719,-1.17202949523926
-4.60877390651149e-06,-57.4825096130371,1.26175200939178
4.33472496297327e-06,-57.4825096130371,-1.26174473762512
-4.86341605210328e-06,-65.9751281738281,1.35136961936951
4.58355589216808e-06,-65.9751281738281,-1.3513617515564
-5.09705978402053e-06,-75.049919128418,1.44088160991669
4.8349588723795e-06,-75.049919128418,-1.44087314605713
-5.34436048837961e-06,-84.706169128418,1.53028035163879
5.07908771396615e-06,-84.706169128418,-1.53027129173279
-5.57296743863844e-06,-94.943115234375,1.61955809593201
5.3237367865222e-06,-94.943115234375,-1.61954855918884
-5.81578615310718e-06,-105.759941101074,1.70870697498322
5.56562736164778e-06,-105.759941101074,-1.70869696140289
-6.04164370088256e-06,-117.155792236328,1.79771888256073
5.80621963308658e-06,-117.155792236328,-1.79770827293396
-6.28243333267164e-06,-129.129745483398,1.88658559322357
6.04800470682676e-06,-129.129745483398,-1.88657438755035
-6.50742913421709e-06,-141.68083190918,1.97529852390289
6.28676707492559e-06,-141.68083190918,-1.97528684139252
-6.7483065322449e-06,-154.808029174805,2.06384897232056
6.53030747344019e-06,-154.808029174805,-2.06383681297302
-6.97399354976369e-06,-168.510238647461,2.15222835540771
6.76907984598074e-06,-168.510238647461,-2.15221571922302
-7.21671631254139e-06,-182.786331176758,2.24042725563049
7.01593489793595e-06,-182.786331176758,-2.24041390419006
-7.44427097743028e-06,-197.63508605957,2.32843637466431
7.25613335816888e-06,-197.63508605957,-2.32842254638672
-7.69024336477742e-06,-213.055267333984,2.41624617576599
7.50754861655878e-06,-213.055267333984,-2.41623187065125
-7.92053106124513e-06,-229.045516967773,2.5038468837738
7.75024182075867e-06,-229.045516967773,-2.50383186340332
-8.17095042293658e-06,-245.604461669922,2.59122800827026
8.00729594629956e-06,-245.604461669922,-2.59121251106262
-8.4045241237618e-06,-262.730651855469,2.67837929725647
8.25320967123844e-06,-262.730651855469,-2.67836332321167
-8.66016034706263e-06,-280.422515869141,2.76529026031494
8.51658296596725e-06,-280.422515869141,-2.7652735710144
-8.89712828211486e-06,-298.678497314453,2.8519492149353
8.76598005561391e-06,-298.678497314453,-2.85193204879761
-9.15851978788851e-06,-317.496887207031,2.93834519386292
9.03614454728086e-06,-317.496887207031,-2.93832755088806
-9.39880646910751e-06,-336.8759765625,3.0244665145874
9.28907866182271e-06,-336.8759765625,-3.02444815635681
-9.66609331953805e-06,-356.813903808594,3.11030054092407
9.5661398518132e-06,-356.813903808594,-3.11028170585632
-9.90907665254781e-06,-377.308776855469,3.19583535194397
9.82210622169077e-06,-377.308776855469,-3.19581580162048
-1.0182097867073e-05,-398.358612060547,3.28105759620667
1.01058749351068e-05,-398.358612060547,-3.28103756904602
-1.04267855931539e-05,-419.961334228516,3.36595416069031
1.03639886219753e-05,-419.961334228516,-3.36593341827393
-1.07050118458574e-05,-442.114776611328,3.45051121711731
1.0653930985427e-05,-442.114776611328,-3.45048999786377
-1.09499114842038e-05,-464.816680908203,3.53471446037292
1.09127940959297e-05,-464.816680908203,-3.53469276428223
-1.12323268695036e-05,-488.064727783203,3.61854934692383
1.12079042082769e-05,-488.064727783203,-3.61852693557739
-1.14753729576478e-05,-511.8564453125,3.70200061798096
1.14655467768898e-05,-511.8564453125,-3.70197772979736
-1.17605159175582e-05,-536.189270019531,3.78505277633667
1.1764386727009e-05,-536.189270019531,-3.78502917289734
-1.19989936138154e-05,-561.060607910156,3.86768913269043
1.20181739475811e-05,-561.060607910156,-3.86766505241394
-1.22849160106853e-05,-586.467712402344,3.94989347457886
1.23188237921568e-05,-586.467712402344,-3.94986867904663
-1.25152282635099e-05,-612.407592773438,4.0316481590271
1.25652550195809e-05,-612.407592773438,-4.03162240982056
