U1,U2,U3
-7.71428817595455e-39,2.77891218200562e-39,3.97327709057176e-35
-7.62421271066775e-39,7.11293775557113e-39,-3.96593398169616e-35
-7.01591716278926e-07,-0.367080837488174,0.112948328256607
3.16933011390574e-07,-0.36708077788353,-0.112947583198547
-1.24495068121178e-06,-1.46828889846802,0.225885912775993
8.38763639876561e-07,-1.46828889846802,-0.225884631276131
-1.72467821357714e-06,-3.30352067947388,0.338802397251129
1.26790109788999e-06,-3.30352067947388,-0.338800489902496
-2.1681285033992e-06,-5.87261819839478,0.45169135928154
1.7570307591086e-06,-5.87261819839478,-0.451688796281815
-2.59924922829669e-06,-9.17537212371826,0.56454336643219
2.1622527128784e-06,-9.17537117004395,-0.564540147781372
-2.99355474453478e-06,-13.2115173339844,0.677351057529449
2.60181172961893e-06,-13.2115173339844,-0.677347183227539
-3.39427879225696e-06,-17.9807376861572,0.790105521678925
2.97567748930305e-06,-17.9807376861572,-0.790100991725922
-3.75472609448479e-06,-23.4826622009277,0.90279895067215
3.37452433996077e-06,-23.4826622009277,-0.902793765068054
-4.12734925703262e-06,-29.7168636322021,1.01542246341705
3.72554904970457e-06,-29.7168636322021,-1.01541662216187
-4.46227386419196e-06,-36.682861328125,1.12796783447266
4.09335416406975e-06,-36.682861328125,-1.12796139717102
-4.81177676192601e-06,-44.3801193237305,1.24042630195618
4.4269527279539e-06,-44.3801193237305,-1.2404191493988
-5.12757424075971e-06,-52.808048248291,1.35278916358948
4.77122239317396e-06,-52.808048248291,-1.35278129577637
-5.45911734661786e-06,-61.9659881591797,1.46504747867584
5.0915832616738e-06,-61.9659881591797,-1.46503889560699
-5.76096817894722e-06,-71.8532409667969,1.57719230651855
5.41839744983008e-06,-71.8532409667969,-1.57718312740326
-6.07925494477968e-06,-82.4690322875977,1.68921434879303
5.72942008147947e-06,-82.4690322875977,-1.68920457363129
-6.37134235148551e-06,-93.8125305175781,1.80110454559326
6.04370552537148e-06,-93.8125305175781,-1.80109405517578
-6.68047050567111e-06,-105.882858276367,1.91285312175751
6.3488705563941e-06,-105.882858276367,-1.91284191608429
-6.9662241912738e-06,-118.679061889648,2.0244505405426
6.65467587168678e-06,-118.679061889648,-2.02443861961365
-7.26974076314946e-06,-132.200119018555,2.13588690757751
6.95703238307033e-06,-132.200119018555,-2.13587427139282
-7.55206792746321e-06,-146.444946289063,2.24715185165405
7.25777636034763e-06,-146.444946289063,-2.2471387386322
-7.85306474426761e-06,-161.412414550781,2.35823535919189
7.56001782065141e-06,-161.412414550781,-2.35822153091431
-8.1343296187697e-06,-177.101303100586,2.46912670135498
7.85849078965839e-06,-177.101303100586,-2.46911215782166
-8.43542511574924e-06,-193.510314941406,2.57981514930725
8.16291685623582e-06,-193.510314941406,-2.57979989051819
-8.71750307851471e-06,-210.638092041016,2.69028949737549
8.46135117171798e-06,-210.638092041016,-2.69027352333069
-9.02091323951026e-06,-228.48323059082,2.8005383014679
8.7699272626196e-06,-228.48323059082,-2.80052161216736
-9.3053349701222e-06,-247.044219970703,2.9105498790741
9.07015146367485e-06,-247.044219970703,-2.91053247451782
-9.61283149081282e-06,-266.319458007813,3.02031230926514
9.38445191422943e-06,-266.319458007813,-3.02029418945313
-9.9006601885776e-06,-286.307312011719,3.1298131942749
9.68778749665944e-06,-286.307312011719,-3.12979435920715
-1.02136991699808e-05,-307.006011962891,3.2390398979187
1.00091201602481e-05,-307.006011962891,-3.23902034759521
-1.05056205939036e-05,-328.413757324219,3.34797930717468
1.03164684333024e-05,-328.413757324219,-3.34795904159546
-1.08251861092867e-05,-350.528656005859,3.45661783218384
1.06457036963548e-05,-350.528656005859,-3.45659708976746
-1.11213985292125e-05,-373.3486328125,3.56494188308716
1.09574539237656e-05,-373.3486328125,-3.56492042541504
-1.14481190394145e-05,-396.871673583984,3.67293691635132
1.12951438495656e-05,-396.871673583984,-3.67291474342346
-1.17484250949929e-05,-421.095550537109,3.78058862686157
1.16112587420503e-05,-421.095550537109,-3.78056573867798
-1.20825779958977e-05,-446.018005371094,3.88788151741028
1.19576325232629e-05,-446.018005371094,-3.88785791397095
-1.23862027976429e-05,-471.636657714844,3.99480009078979
1.22774827104877e-05,-471.636657714844,-3.99477577209473
-1.27275598060805e-05,-497.949005126953,4.10132789611816
1.26322656797129e-05,-497.949005126953,-4.10130310058594
-1.30334419736755e-05,-524.952453613281,4.20744895935059
1.29549325720291e-05,-524.952453613281,-4.20742321014404
-1.33811981868348e-05,-552.644287109375,4.31314563751221
1.33173371068551e-05,-552.644287109375,-4.31311893463135
-1.36873049996211e-05,-581.021728515625,4.41839981079102
1.36408971229685e-05,-581.021728515625,-4.418372631073
-1.40403626573971e-05,-610.081787109375,4.523193359375
1.40098272822797e-05,-610.081787109375,-4.52316570281982
-1.43440647661919e-05,-639.821472167969,4.62750768661499
1.43317720358027e-05,-639.821472167969,-4.6274790763855
-1.47005539474776e-05,-670.237609863281,4.7313232421875
1.47053779073758e-05,-670.237609863281,-4.73129367828369
-1.49986162796267e-05,-701.326843261719,4.83461904525757
1.50225741890608e-05,-701.326843261719,-4.83458852767944
-1.53561031766003e-05,-733.085693359375,4.93737411499023
1.53984892676817e-05,-733.085693359375,-4.93734312057495
-1.56438127305591e-05,-765.510681152344,5.03956747055054
1.57063477672637e-05,-765.510681152344,-5.0395359992981
-1.59990504471352e-05,-798.597961425781,5.14117622375488
1.60813269758364e-05,-798.597961425781,-5.14114379882813
-1.62713186000474e-05,-832.34375,5.24217748641968
1.6374859114876e-05,-832.34375,-5.2421441078186
-1.66200643434422e-05,-866.744018554688,5.34254693984985
1.67447506100871e-05,-866.744018554688,-5.34251260757446
-1.68704937095754e-05,-901.794494628906,5.44225931167603
1.70176681422163e-05,-901.794494628906,-5.44222450256348
-1.72075669979677e-05,-937.490966796875,5.54128932952881
1.73773860296933e-05,-937.490966796875,-5.5412540435791
-1.74278393387794e-05,-973.828735351563,5.6396107673645
1.76214507519035e-05,-973.828735351563,-5.63957405090332
-1.77471065399004e-05,-1010.80322265625,5.73719501495361
1.79649487108691e-05,-1010.80322265625,-5.73715782165527
-1.79267717612674e-05,-1048.40954589844,5.83401393890381
1.81698305823375e-05,-1048.40954589844,-5.83397579193115
-1.82202747964766e-05,-1086.642578125,5.93003797531128
1.84892196557485e-05,-1086.642578125,-5.92999935150146
-1.83479332918068e-05,-1125.4970703125,6.02523612976074
1.86436591320671e-05,-1125.4970703125,-6.02519655227661
-1.86061060958309e-05,-1164.96765136719,6.11957693099976
1.89295114978449e-05,-1164.96765136719,-6.11953687667847
-1.86671422852669e-05,-1205.04846191406,6.2130274772644
1.90189966815524e-05,-1205.04846191406,-6.2129864692688
-1.88789526873734e-05,-1245.73376464844,6.30555391311646
1.92604002222652e-05,-1245.73376464844,-6.30551195144653
-1.8856706446968e-05,-1287.01733398438,6.39711999893188
1.92683964996831e-05,-1287.01733398438,-6.39707708358765
-1.90089194802567e-05,-1328.89282226563,6.48768949508667
1.94522344827419e-05,-1328.89282226563,-6.48764610290527
-1.88827998499619e-05,-1371.35363769531,6.57722520828247
1.93582673091441e-05,-1371.35363769531,-6.57718086242676
-1.89595593838021e-05,-1414.39294433594,6.66568660736084
1.94688600458903e-05,-1414.39294433594,-6.66564130783081
-1.8705479305936e-05,-1458.00366210938,6.75303363800049
1.92489842447685e-05,-1458.00366210938,-6.75298738479614
-1.86885681614513e-05,-1502.17834472656,6.83922386169434
1.92682582564885e-05,-1502.17834472656,-6.83917713165283
-1.8278256902704e-05,-1546.90930175781,6.92421340942383
1.88943540706532e-05,-1546.90930175781,-6.92416572570801
-1.81451669050148e-05,-1592.18872070313,7.00795698165894
1.88000030902913e-05,-1592.18872070313,-7.0079083442688
-1.75440618477296e-05,-1638.00830078125,7.090407371521
1.82376425073016e-05,-1638.00830078125,-7.09035778045654
-1.72693416971015e-05,-1684.359375,7.17151546478271
1.80044062290108e-05,-1684.359375,-7.1714653968811
-1.64377688633977e-05,-1731.23315429688,7.25123167037964
1.72140826180112e-05,-1731.23315429688,-7.25118017196655
-1.59911051014205e-05,-1778.62036132813,7.32950258255005
1.68118640431203e-05,-1778.62036132813,-7.3294506072998
-1.48815670399927e-05,-1826.51147460938,7.40627431869507
1.57462345669046e-05,-1826.51147460938,-7.40622138977051
-1.42280568979913e-05,-1874.896484375,7.48149013519287
1.51403864947497e-05,-1874.896484375,-7.48143625259399
-1.27848443298717e-05,-1923.76525878906,7.55509185791016
1.37439046739019e-05,-1923.76525878906,-7.55503702163696
-1.18834896056796e-05,-1973.10693359375,7.62701892852783
1.28937108456739e-05,-1973.10693359375,-7.62696313858032
-1.00396828202065e-05,-2022.91040039063,7.69720840454102
1.10996297735255e-05,-2022.91040039063,-7.69715166091919
-8.8428751041647e-06,-2073.16430664063,7.76559495925903
9.95777554635424e-06,-2073.16430664063,-7.76553726196289
-6.52044809612562e-06,-2123.85668945313,7.83211135864258
7.68825066188583e-06,-2123.85668945313,-7.83205223083496
-4.97279188493849e-06,-2174.97509765625,7.89668703079224
6.19967067905236e-06,-2174.97509765625,-7.8966269493103
-2.07840707844298e-06,-2226.5068359375,7.95924949645996
3.36154607794015e-06,-2226.5068359375,-7.95918893814087
-1.15700224512238e-07,-2278.43823242188,8.01972389221191
1.46240029152978e-06,-2278.43823242188,-8.01966190338135
3.46202295986586e-06,-2330.75561523438,8.07803153991699
-2.05549781640002e-06,-2330.75561523438,-8.07796859741211
5.91469870414585e-06,-2383.44482421875,8.1340913772583
-4.43972248831415e-06,-2383.44482421875,-8.1340274810791
1.03094689620775e-05,-2436.49096679688,8.187819480896
-8.77091133588692e-06,-2436.49096679688,-8.18775463104248
1.33398552861763e-05,-2489.87817382813,8.23912906646729
-1.17275149023044e-05,-2489.87817382813,-8.23906326293945
1.87134392035659e-05,-2543.59106445313,8.28792953491211
-1.70335861184867e-05,-2543.59106445313,-8.28786277770996
2.24244031414855e-05,-2597.61254882813,8.33412742614746
-2.06648910534568e-05,-2597.61254882813,-8.33405876159668
2.89771815005224e-05,-2651.92553710938,8.37762546539307
-2.71460539806867e-05,-2651.92553710938,-8.37755584716797
3.34930809913203e-05,-2706.51196289063,8.41832160949707
-3.15757461066823e-05,-2706.51196289063,-8.41825103759766
4.14768946939148e-05,-2761.35375976563,8.45611381530762
-3.94838425563648e-05,-2761.35375976563,-8.45604228973389
4.69477236038074e-05,-2816.43139648438,8.49089050292969
-4.4861913920613e-05,-2816.43139648438,-8.49081707000732
5.6688892072998e-05,-2871.724609375,8.52254295349121
-5.45225375390146e-05,-2871.724609375,-8.52246952056885
6.3302788475994e-05,-2927.21337890625,8.550950050354
-6.10424394835718e-05,-2927.21337890625,-8.55087471008301
7.52457272028551e-05,-2982.87573242188,8.5759973526001
-7.28893937775865e-05,-2982.87573242188,-8.57592105865479
8.32531586638652e-05,-3038.689453125,8.59754943847656
-8.08039912953973e-05,-3038.689453125,-8.59747219085693
9.80354452622123e-05,-3094.63159179688,8.61549091339111
-9.5426534244325e-05,-3094.63159179688,-8.61541271209717
0.000107860338175669,-3150.67797851563,8.62966728210449
-0.000105015576991718,-3150.67797851563,-8.6295862197876
0.000126270213513635,-3206.80419921875,8.63996505737305
-0.000123341145808809,-3206.80419921875,-8.63988304138184
0.000138794290251099,-3262.98388671875,8.64619922637939
-0.000135105015942827,-3262.98388671875,-8.64611530303955
0.000174912958755158,-3319.19116210938,8.64840221405029
-0.000173385604284704,-3319.19116210938,-8.6483154296875
-8.21603570279223e-39,-7.19998361357806e-39,7.94584934371052e-35
-8.20934450262508e-39,1.11090598226432e-39,-7.93340792986851e-35
-4.18565036852669e-07,-0.3670834004879,0.11294899135828
2.65507111407715e-07,-0.367083311080933,-0.112948425114155
-9.20586501251819e-07,-1.46829426288605,0.225886076688766
6.29896362625004e-07,-1.46829426288605,-0.225884780287743
-1.24481744023797e-06,-3.30352854728699,0.338802963495255
9.96732183011773e-07,-3.30352854728699,-0.338801056146622
-1.63893616900168e-06,-5.87262868881226,0.451691597700119
1.3541421139962e-06,-5.87262868881226,-0.451689034700394
-1.94188555724395e-06,-9.17538452148438,0.564543783664703
1.70570922364277e-06,-9.17538452148438,-0.564540565013885
-2.29202942136908e-06,-13.2115316390991,0.677351355552673
2.02464843823691e-06,-13.2115316390991,-0.677347421646118
-2.58069985648035e-06,-17.9807548522949,0.790105938911438
2.3509680886491e-06,-17.9807548522949,-0.790101408958435
-2.89815420728701e-06,-23.4826812744141,0.902799248695374
2.64165691987728e-06,-23.4826812744141,-0.902794003486633
-3.17171179631259e-06,-29.7168846130371,1.01542282104492
2.94649225907051e-06,-29.7168846130371,-1.01541697978973
-3.46342744705908e-06,-36.6828842163086,1.12796819210052
3.2171128623304e-06,-36.6828842163086,-1.1279616355896
-3.72377758139919e-06,-44.3801460266113,1.24042654037476
