U1,U2,U3
-1.23424701192557e-38,4.446423723389e-39,6.35723817916816e-35
-1.2198404025437e-38,1.13806819117741e-38,-6.3454895493503e-35
-1.12254542727896e-06,-0.587328910827637,0.180717185139656
5.07109973568731e-07,-0.587328791618347,-0.180715993046761
-1.99192527361447e-06,-2.3492603302002,0.361417204141617
1.34204617552314e-06,-2.3492603302002,-0.36141511797905
-2.75948832495487e-06,-5.28562927246094,0.542083442211151
2.02866772269772e-06,-5.28562879562378,-0.542080342769623
-3.46900878867018e-06,-9.3961820602417,0.722705602645874
2.8112733616581e-06,-9.3961820602417,-0.722701489925385
-4.15879731008317e-06,-14.6805830001831,0.90326863527298
3.45962484971096e-06,-14.6805830001831,-0.903263509273529
-4.78969695905107e-06,-21.1384105682373,1.08376085758209
4.16292868976598e-06,-21.1384105682373,-1.08375465869904
-5.43084161108709e-06,-28.769157409668,1.26416790485382
4.76110290037468e-06,-28.769157409668,-1.26416063308716
-6.00753128310316e-06,-37.5722274780273,1.44447720050812
5.39922939424287e-06,-37.5722274780273,-1.44446885585785
-6.60372916172491e-06,-47.5469436645508,1.62467467784882
5.96087102167075e-06,-47.5469436645508,-1.62466537952423
-7.13958388587344e-06,-58.6925354003906,1.80474722385406
6.54933455734863e-06,-58.6925354003906,-1.80473673343658
-7.69872349337675e-06,-71.0081405639648,1.98468053340912
7.08302877683309e-06,-71.0081405639648,-1.98466908931732
-8.20402237877715e-06,-84.492805480957,2.16446089744568
7.63388015911914e-06,-84.492805480957,-2.16444849967957
-8.73452609084779e-06,-99.1455078125,2.344074010849
8.14649411040591e-06,-99.1455078125,-2.34406042098999
-9.21749233384617e-06,-114.96509552002,2.52350568771362
8.66939808474854e-06,-114.96509552002,-2.52349090576172
-9.72676753008272e-06,-131.950347900391,2.70274090766907
9.16705266718054e-06,-131.950347900391,-2.70272517204285
-1.01940568129066e-05,-150.099945068359,2.88176488876343
9.66985862760339e-06,-150.099945068359,-2.88174819946289
-1.068867277354e-05,-169.412445068359,3.06056261062622
1.0158133591176e-05,-169.412445068359,-3.06054472923279
-1.11458775791107e-05,-189.886352539063,3.23911833763123
1.06474208223517e-05,-189.886352539063,-3.2390992641449
